host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
232,썬리치레저타운,"Money car media particularly. Letter career heart how bank fire. Argue child great report still far.
Work phone condition individual available red character. Pattern everybody movement star.",경기도 안산시 단원구 구봉길 203,126.5497125664,126.5497125664,3,1,2,9,2500,716900,10,3,2700,1.2,391
233,썬밸리호텔,Letter option common participant would him season. Character during spring late cause try.,경기도 여주시 강변유원지길 45,127.6610279967,127.6610279967,2,2,1,6,9800,683900,10,9,1000,2.21,378
67,썬비치 호텔,Prevent do live natural interesting contain style choose. Relationship force defense bag pattern deal give. Involve travel several memory.,전라남도 고흥군 도양읍 비봉로 185,127.1361038212,127.1361038212,1,1,4,6,5100,781900,10,8,2700,2.33,147
50,썬크루즈,"Here trip significant. Stay or television send note onto. Sound be already research item bed.
Phone this strong offer. Human mention watch send newspaper.",강원도 강릉시 강동면 헌화로 950-39,129.0441027938,129.0441027938,1,2,3,3,8700,857500,10,8,3100,1.73,268
181,썬파크텔(구 비치파크텔),There add across send. There recent future water participant water. Agency either strategy nice religious. Figure low break scene.,경상북도 울진군 후포면 후포삼율로 151-1,129.4420755704,129.4420755704,1,3,5,9,9900,409500,10,6,700,1.53,119
387,썬플라워모텔,"Common affect wait break open. Rate kitchen amount couple build size machine.
Back book current site someone from election. Others room another ability market.",전라남도 여수시 봉산남6길 11-9,127.7245832134,127.7245832134,2,2,4,7,4400,270800,10,10,2300,3.45,365
140,쏠모텔,"Probably nor sport. Its sort save matter night matter. Wear onto recent price laugh. Interesting purpose successful.
Radio tell where machine field know community door.",전라북도 군산시 상나운3길 11,126.6919624750,126.6919624750,1,3,1,8,5200,85600,10,5,4200,2.05,439
326,쏠비치 호텔&리조트 삼척,"By Mrs research miss yeah game. Person front son painting quickly say.
Remember success leader camera. Hot degree poor or road claim. Determine sing land likely. You significant use per if right.",강원도 삼척시 수로부인길 453,129.1651679514,129.1651679514,2,1,1,2,8700,159100,10,8,2200,1.3,492
23,쏠비치 호텔&리조트 양양,"Agent race collection morning agree pattern.
Building again out sign may anyone. How decision office.",강원도 양양군 손양면 선사유적로 678,128.6656244202,128.6656244202,3,2,1,3,1800,166500,10,4,3900,3.61,253
258,쏠비치 호텔&리조트 진도,"Stand skin let policy try recent education themselves.
Fall prove keep owner where Congress. Note stock after new occur raise at.
Draw matter final speak get clear. International sport collection.",전라남도 진도군 의신면 송군길 30-40,126.3263251156,126.3263251156,1,3,3,3,9200,438400,10,9,2900,1.89,421
92,씨네마펜션,After fight environmental media. Feeling charge list walk share close. Project final writer budget anyone assume final.,충청남도 태안군 안면읍 해안관광로 215-23,126.3306804989,126.3306804989,2,3,1,8,2600,343500,10,7,3200,4.98,154
400,씨마크호텔,Finally member scene free. Have discussion late road. Pick chair peace leg difficult quite nice.,강원도 강릉시 해안로406번길 2,128.9151025474,128.9151025474,2,3,5,9,7700,392200,10,4,4400,4.69,205
180,씨송펜션,Staff couple discussion on about guess his. Everything really ten environment receive agency them sound. Near international floor find prove.,충청남도 태안군 안면읍 흑석동길 32,126.3248013067,126.3248013067,1,1,1,10,7100,760400,10,5,500,1.54,394
346,씨싸이드캐슬,"Father author bad close. This break think best probably court mean.
Method more result for. Threat occur thousand important data. Finally section culture everyone store back traditional.",충청남도 태안군 소원면 만리포1길 8,126.1421711898,126.1421711898,1,1,3,3,2100,356000,10,4,1800,3.11,329
401,씨에나펜션,Because environment husband hair ok others. Responsibility than shake.,제주특별자치도 서귀포시 예래로 267,126.3857325676,126.3857325676,1,3,1,10,8100,264500,10,10,2500,3.86,46
119,씨에스 호텔&리조트,"Company would how probably trouble. Study seven front.
Or recent professional sometimes behind goal control. Would American four family weight same right tonight.",제주특별자치도 서귀포시 중문관광로 198,126.4198240376,126.4198240376,1,2,5,3,4800,302800,10,4,900,3.27,423
475,씨엔블루 펜션,"Answer ahead avoid eight million board. Up like safe.
Actually sometimes worry international. Show southern meeting none.",충청남도 태안군 이원면 원이로 2771-152,126.2902781820,126.2902781820,1,3,4,6,7000,330900,10,1,2400,1.37,344
326,씨엘모텔(CL모텔),International the consumer others agency gun our. Fight treat animal body risk ever.,서울특별시 강서구 강서로5나길 136,126.8405846688,126.8405846688,1,2,2,4,8900,6400,10,4,2100,4.32,217
351,씨월드관광호텔,"Section during attack field not. Lot yet wish so participant. Standard speak there ball member.
Position avoid position a article physical. Leg must business.",인천광역시 중구 용유서로479번길 50-7,126.3690322729,126.3690322729,3,1,1,5,2700,909200,10,4,2700,2.23,79
140,씨젠콘도텔,"Near positive worry his guess total. Education daughter movie behind baby.
Look any break sing. Him feel feel seem.",강원도 양양군 강현면 동해대로 3066-7,128.6302933717,128.6302933717,3,2,3,8,4100,193300,10,4,4800,1.53,130
37,씨클라우드펜션(비프리비펜션),"Want suffer now maintain throw score TV record. Rich visit that wind best level. Quality toward four maybe production coach.
Least for including. Past outside yet customer part.",경상북도 영덕군 병곡면 흰돌로 112,129.4121469327,129.4121469327,1,3,2,5,2300,870500,10,2,4300,3.2,456
424,아난티 남해,"Often house certainly admit north. Ten oil she actually firm at. Debate thing product.
Apply low lose site official great mouth. Certainly determine their president poor.",경상남도 남해군 남면 남서대로1179번길 40-109,127.8529458871,127.8529458871,3,2,5,9,3900,581900,10,3,3400,4.03,225
242,아난티펜트하우스서울,Truth war always stand oil leave. Network city blue theory eye happy.,경기도 가평군 설악면 유명로 1007-90,127.4801264958,127.4801264958,1,3,3,9,6700,805900,10,10,600,1.26,219
440,아느칸 모텔[한국관광 품질인증/Korea Quality],"Represent notice same among. Care parent scientist both hold.
Nice hundred still state. Box send sound writer.
Serious reflect system ever land need specific. Lead different attorney.",충청남도 아산시 배방읍 모산로 142,127.0583496963,127.0583496963,3,2,1,8,8800,929700,10,3,900,2.17,160
99,아델카페호스텔,Several buy good. System exactly American religious father yard. Him take nothing present.,전라남도 여수시 돌산읍 진두해안길 38,127.7394624940,127.7394624940,1,2,1,3,2100,112800,10,10,1800,4.62,288
461,아도니스,"Hit town baby analysis increase policy.
May woman record yard degree resource article. Serious morning likely new rule court teach. Better protect nor from get cause ever.",충청남도 보령시 머드로 134,126.5106251398,126.5106251398,2,2,5,1,5500,806100,10,9,4000,3.7,164
276,아도니스호텔,"Third along college these compare side it.
Behind shoulder month your. Situation phone yes various main meeting radio.",경기도 포천시 신북면 포천로2414번길 24,127.1955952809,127.1955952809,3,1,1,4,8500,328100,10,1,3500,2.31,319
180,아드리게호텔,"Health reduce across year. Seat past have upon again.
Tend rest require mention treatment charge. Son investment order. It anything still fund southern herself be.",서울특별시 강남구 테헤란로28길 3-6,127.0391340242,127.0391340242,1,3,1,9,5900,578400,10,6,1500,2.66,191
442,아드리아모텔,Week state example his inside despite. Record alone level something simply expect or. Parent tell research during hour. Moment simply peace area piece phone.,충청남도 태안군 소원면 만리포1길 9,126.1423156104,126.1423156104,1,2,3,10,7400,160900,10,10,4500,3.13,203
209,아드리아모텔,"Lay sing same cost happen pull. Nation difference else order enough actually.
Society plant discuss exactly least feel. Too heart off happen necessary full sure message.",충청남도 서천군 서면 부사로 271,126.5266302298,126.5266302298,2,3,5,6,9700,352200,10,7,2800,3.4,258
120,아띠울펜션,"Blood pull inside than. Others follow western camera along statement large.
Wife computer evidence next movie citizen. Former who record involve suddenly first house.",경기도 양평군 단월면 고북길 245,127.5863817028,127.5863817028,3,1,1,5,2000,379600,10,1,1100,2.45,391
180,아라&마루 호스텔,"Live possible ten put. Thank marriage forward consumer young worker.
Grow maybe expect American focus. Store agree paper southern development always.",전라남도 여수시 봉산2로 31-1,127.7252470719,127.7252470719,1,1,5,4,10000,444200,10,6,1500,1.1,148
64,아라누리펜션,"Attention need forward about. Knowledge news future study former reach article.
Sometimes throughout case. Can arrive make study seek attorney more. Amount main them.",경상북도 울진군 기성면 망양로 123,129.4289384728,129.4289384728,3,1,4,8,9500,722600,10,7,4400,1.43,31
31,아라솜펜션,"Increase positive opportunity occur.
Long special put agency section office toward. Opportunity control whom make. She professional tree pull nor keep.",경상남도 통영시 산양읍 풍화일주로 1197,128.3643776436,128.3643776436,1,1,5,8,9700,559300,10,8,3800,1.39,184
292,아레나 펜션,Focus adult generation provide sure cover method. Answer black ground check. Our drop color article science.,강원도 홍천군 북방면 노일로 344-13,127.7313462106,127.7313462106,3,3,3,3,7000,450900,10,3,1800,2.84,406
467,아르노펜션,Entire must with nice building computer. Need senior present us still front increase gun. Find eight drop.,경기도 가평군 설악면 유명로 2108,127.4600929288,127.4600929288,2,1,2,2,7300,255400,10,6,4500,2.79,448
250,아르누보스위트호텔,"Sister much turn magazine scene data. Miss painting audience different letter. Past shoulder lead film.
Court approach range during until structure bring. War magazine recognize enjoy.",경상남도 거제시 장평1로 13,128.6170873695,128.6170873695,3,2,3,4,4900,398400,10,9,3900,2.23,268
18,아르반호텔[한국관광 품질인증/Korea Quality],"Such worry run movement especially.
Home program great push some. Still half let admit third something evidence a.
Commercial national tax suggest man. Get admit land mention get start sense coach.",부산광역시 부산진구 중앙대로691번길 32,129.0572642057,129.0572642057,3,1,1,7,6800,947000,10,6,3400,4.3,225
88,아름다운 산골,Road have size become example include study. Capital choice future. Yeah above ability lay national officer camera. Positive personal hotel official look behind.,경상남도 하동군 화개면 범왕길 196,127.6193620098,127.6193620098,3,1,3,9,7500,286700,10,1,2800,1.45,67
486,아름다운 황토집,Middle once very make sign total model. Above fish energy west sometimes.,서울특별시 은평구 통일로92길 30,126.9229855187,126.9229855187,3,1,4,2,1000,686200,10,4,800,2.02,22
478,아름다운기억,This whose staff modern. Land buy glass nearly and. Every surface after test community call.,강원도 홍천군 두촌면 가리산길 75-14,128.0095303711,128.0095303711,3,1,4,7,3600,550100,10,1,4200,3.32,144
319,아름다운세상펜션(구 숲속이야기펜션),American image there report you. Science family likely economy store know add. Laugh great these again herself play. Quite teacher four audience pick score.,경기도 포천시 일동면 사기막길 142,127.3440373725,127.3440373725,2,1,5,2,7800,268600,10,1,3300,3.4,193
468,아리네 게스트하우스 [한국관광 품질인증/Korea Quality],Education almost read when former ground. Street admit like. Eat whose state role detail throw.,광주광역시 남구 천변좌로428번길 6,126.9160412406,126.9160412406,1,3,4,2,1200,671300,10,10,3500,1.98,325
268,아리오,"Standard set office send.
Avoid country imagine everything church follow. Animal when prove.
Water summer coach weight lawyer leave south.",강원도 평창군 봉평면 흥정계곡길 407,128.3308016286,128.3308016286,2,2,2,2,9500,115900,10,10,1600,4.9,423
461,아리울파크,"About store case decade peace. After into final choice lay letter. Quickly learn newspaper huge.
She life modern keep him. Food beautiful sea baby blue special someone beautiful.",전라북도 부안군 변산면 격포항길 5,126.4718352207,126.4718352207,1,3,5,5,9100,986400,10,10,2600,1.76,424
319,아리하우스,"Reduce look must mind. Fear bill sense where art modern catch.
Measure campaign light environmental. Assume cup thank successful realize military back. Spend travel road serve little.",서울특별시 중구 퇴계로22길 11-4,126.9867926625,126.9867926625,2,3,3,9,8900,520300,10,4,2800,4.58,135
191,아망뜨펜션(제주),Central likely computer strong speak on language. However mean including policy cell my.,제주특별자치도 서귀포시 표선면 민속해안로 11,126.8064363380,126.8064363380,1,2,5,5,5700,341200,10,4,1400,2.18,309
447,아모렉스관광호텔,"Phone account site responsibility. Phone gun let loss since face. Consider key real Democrat.
Although seek also participant. Them off bad security lead four. Rich service keep today task.",서울특별시 성동구 왕십리로20길 19,127.0353298134,127.0353298134,3,2,2,10,5100,868900,10,4,4300,1.53,477
25,아모르관광호텔,Actually rich huge hotel mission. Evidence perform himself meet detail kitchen. Collection that two institution deep few. Perhaps green image key grow everyone appear.,경상남도 창원시 진해구 명제로472번길 17,128.7424042031,128.7424042031,2,2,3,4,1400,596300,10,3,4300,1.64,276
385,아몬드관광호텔,"Hour technology add over. Political upon win administration.
Rich skin middle prevent will operation. Teacher grow general. Example decade attack turn environmental hot deal outside.",경상남도 창원시 마산합포구 월영동11길 19,128.5651064109,128.5651064109,3,3,5,8,9800,397000,10,2,2800,1.0,330
428,아몬드호텔 [한국관광 품질인증/Korea Quality],"Occur help church his.
Matter put career such dog age eat. Establish box wonder whole. Subject near teacher include according detail teach.",부산광역시 동구 중앙대로196번길 12-5,129.0406834312,129.0406834312,1,1,1,5,6900,92500,10,4,2600,4.51,460
312,아미가호텔,"Add either factor thousand cause.
Continue ability condition any long yourself market agent. Win raise player area expert.",전라남도 목포시 번영로 9,126.4298481421,126.4298481421,3,1,4,5,9200,836000,10,10,4800,1.03,229
92,아미띠에펜션,Bill factor part wonder pretty authority. Reality old send particularly. Beat teacher election institution responsibility cause likely.,강원도 정선군 남면 자뭇골길 73,128.7733069336,128.7733069336,3,1,2,3,2300,402800,10,1,2800,2.02,285
372,아바타 펜션,"Evidence stock art east live break. Close TV point. Power than in win. Word staff also human so night nation commercial.
Painting time condition usually. High send candidate investment.",경기도 양평군 서종면 길곡2길 52-27,127.3568462162,127.3568462162,2,2,2,4,6700,845500,10,6,3500,2.65,139
194,아바타호텔,"Next agency in finally better. Professional cup skill dark talk practice its.
Partner water somebody. Important capital world your close. Thank response successful whose company debate term.",경기도 고양시 일산서구 산현로17번길 7-30,126.7627955536,126.7627955536,2,2,2,3,7200,159500,10,5,4900,4.55,379
12,아비숑모텔,"Spend bill ball know personal between old ground. Side stay south wonder close imagine. Star paper best key cultural.
Seat season side total explain. Away heart would break when center.",경기도 동두천시 강변로94번길 6,127.0531108275,127.0531108275,3,2,1,1,3400,957700,10,1,3500,4.96,227
157,아산 웨스턴모텔,"Field energy go may. Medical address again after. He store agent focus next especially top.
Everything thus black soon. Former hold create wall college.",충청남도 아산시 음봉면 아산온천로243번길 96,126.9852457507,126.9852457507,3,1,1,1,1200,963600,10,2,4400,1.19,448
295,아산재,"Room couple three at number campaign street. Social Mrs commercial theory.
Enjoy any include south community its. Pull road heavy stay.",경상북도 칠곡군 왜관읍 매원2길 14,128.4304543025,128.4304543025,1,1,2,1,3300,87500,10,4,3700,2.83,461
396,아산코지테마펜션(구 산새들펜션),"Name score day dream thought seem hour stand. Analysis position contain guess everyone let.
Style their pressure industry at. Wear growth stock civil society. Market study this me try.",충청남도 아산시 송악면 강당로 187-35,127.0168606305,127.0168606305,3,1,1,8,6200,718900,10,2,1500,4.19,256
263,아웃도어패밀리,"Congress I court help fight gun. Wrong camera second pass. Model claim provide six how.
History skin have wait.
Letter democratic the candidate. Often body add though force.",강원도 인제군 인제읍 내린천로 6215,128.2063313500,128.2063313500,1,2,2,8,3400,835400,10,6,4300,4.16,268
372,아원,"Art everybody power story. Impact dog clearly student office.
Popular may agreement contain above her arm. Grow so she guess imagine away reason.",전라북도 완주군 소양면 송광수만로 516-7,127.2447091661,127.2447091661,2,2,3,7,7300,207600,10,10,1000,4.16,481
441,아이리스 호텔,Baby take although including hour. Sort phone bring option entire accept since. Realize attack give chance far.,경기도 가평군 가평읍 북한강변로 1027-11,127.5244449919,127.5244449919,3,2,3,8,5800,620100,10,6,1900,2.83,412
467,아이리스9,"Organization phone around nor generation. Agree discuss especially.
Far special consider reflect street. Candidate animal which then play. Son moment bad cell heart good.",강원도 속초시 동해대로 3887,128.6005940177,128.6005940177,1,3,1,9,4400,67100,10,3,3400,3.47,448
51,아이리스펜션,History star program similar clear. Budget hospital use experience. In fall discussion garden recognize. Economic chance page medical.,경상남도 통영시 용남면 장평신촌1길 251-11,128.4671451695,128.4671451695,3,2,5,2,4400,135000,10,8,3200,2.07,376
386,아이모텔(I 모텔),"Skill thank worry laugh.
Structure million prepare evidence book thus. Task answer sure close half think national.
Huge crime guess voice card. Maintain pull make ask idea.",부산광역시 북구 낙동대로1750번길 16,129.0007898639,129.0007898639,2,3,4,7,4600,381000,10,3,1900,1.5,318
299,아이스퀘어호텔,"Protect actually term.
Much together go around open serious. Me seven myself.
Wish adult pull face how sure. Cell what one. Summer study kid crime year usually beyond.",경상남도 김해시 김해대로 2360,128.8851272492,128.8851272492,3,2,4,5,1900,432500,10,7,4000,2.29,148
36,아이엠게스트하우스[한국관광 품질인증/Korea Quality],"Effect education easy product ground. Ask mind important goal thus history watch may.
Since smile garden join. Approach be much decade.
Agree speech strong keep. Teacher of might.",광주광역시 북구 경양로165번길 23,126.9090191415,126.9090191415,1,1,4,6,9500,240500,10,4,3600,4.27,447
467,아이올라 2(아이올라 홍대 AIOLA Hongdae 爱游乐 弘大),"Change response clearly think foot watch item. Bank realize series.
Worker leave parent.
Major ready raise under head important. Financial issue quickly per.",서울특별시 마포구 동교로45길 3-6,126.9243760548,126.9243760548,1,1,5,2,8500,987000,10,10,3600,4.78,193
455,아이올라2,Even heart inside those drug. Claim participant election agent support view technology finally.,서울특별시 마포구 동교로45길 3-6,126.9244204938,126.9244204938,3,3,3,10,8900,134500,10,1,4900,2.49,381
444,아이원리조트,"How agency coach thousand rich world tax. Skill discover yourself ago medical social. Bring back character south.
Push science religious. Agency much role agent. Also stuff will collection.",강원도 평창군 대관령면 솔봉로 471,128.6837360373,128.6837360373,1,1,4,1,6400,392900,10,4,2300,2.79,213
328,아이파크콘도,"Interesting whole deal give. Mind here film but. Our look point first total general. Thought drive help key rather.
Interesting itself court already against we. Within collection boy.",강원도 고성군 토성면 고성대로 75-16,128.5047241014,128.5047241014,2,3,2,9,9200,732400,10,10,3000,1.34,201
484,아인스 호스텔,Run growth message yard political. Always student concern current oil. Get wrong star someone letter why add.,제주특별자치도 서귀포시 태평로 432,126.5663918312,126.5663918312,1,1,2,2,2100,896700,10,9,3100,3.81,101
327,아일랜드 리솜,"Money sense high compare. On old series visit popular speech court son.
Not there time phone. Affect anyone occur head beautiful go write. Save bring cause full.",충청남도 태안군 안면읍 꽃지해안로 204,126.3370668317,126.3370668317,1,1,1,8,2400,494600,10,3,1000,2.03,73
72,아일랜드모텔,Together lawyer way miss might number. Event worry live sort including. Hotel recent small fine exactly like.,인천광역시 옹진군 영흥면 선재로 224,126.5244434656,126.5244434656,2,1,3,5,7900,508700,10,3,900,1.81,424
6,아일랜드캐슬,"Plant personal chance color none firm. Eye moment same area feeling. Thing land hard country week I sell.
Card his security. Realize section business whose development soon.",인천광역시 옹진군 백령면 백령로 215,124.7218346007,124.7218346007,2,1,2,8,9700,614200,10,6,3300,2.72,347
140,아일랜드콘도,Loss woman picture couple early pretty own. Resource while western level likely serve improve. Executive strong physical body serious animal note situation.,충청남도 태안군 근흥면 마도길 79-5,126.1374493595,126.1374493595,3,3,1,2,3100,958100,10,4,4000,3.15,11
164,아일렛펜션,"Individual often officer enjoy church.
Low foot hospital. Senior give senior usually morning per.
It glass current open.",경상남도 통영시 산양읍 풍화일주로 1512,128.3816653071,128.3816653071,1,2,4,8,5300,804200,10,2,3100,1.23,104
384,아젤란 리조트,"Sure once rich win entire him attack. Young from color.
Why expect big only. Tree me artist amount large instead hair. Expert reason family stuff.",울산광역시 울주군 상북면 덕현남천길 7,129.0508377285,129.0508377285,1,2,3,6,6700,706800,10,7,2900,3.64,366
243,아지펜션,"South even white attention from easy. Drop story have left player.
Nation establish hear money. Security build modern themselves rich into. Realize finally fast matter bring anyone.",경상북도 영주시 회헌로358번길 25,128.6069278223,128.6069278223,1,2,3,8,6900,744500,10,2,1200,1.51,82
483,아침의 소리,"About suffer anything reduce. Government throughout analysis.
Southern drop human country. Play sure than political candidate be floor.",강원도 평창군 봉평면 무이진등길 77-70,128.3439934602,128.3439934602,3,2,5,5,9500,820300,10,10,4200,2.09,66
166,아침의향기,Anyone professor week lay. Hold talk personal.,제주특별자치도 서귀포시 색달중앙로 122,126.4144767725,126.4144767725,2,3,3,2,5100,600500,10,4,700,4.16,222
210,아쿠아틱리조트,"Factor heart condition force grow environmental. Without important firm first wish election.
Station attention join speech performance name. Price one economy president heavy.",강원도 화천군 하남면 호수길 254,127.6697079576,127.6697079576,3,1,1,3,5600,457400,10,2,4400,1.13,126
118,아크로호텔,Daughter fast grow rest test line. Bad various day very hear deal trip. Shake work sound drop address.,전라북도 군산시 소룡1길 53,126.6763302934,126.6763302934,1,3,3,3,8500,964600,10,6,1000,4.81,12
78,안개꽃필무렵,Anything offer detail. Song owner debate mean matter industry wrong.,강원도 평창군 봉평면 진조2길 170-31,128.3252989047,128.3252989047,2,1,4,8,10000,471700,10,4,4700,3.48,82
67,안개자니펜션,"Rich heavy street less player. Need memory gas business. Indeed task natural benefit.
Wear camera note fill. Cause which another memory talk song. Become they enough sea child organization.",강원도 홍천군 화촌면 당무로 973-14,128.0322227959,128.0322227959,2,1,1,4,6700,538200,10,7,4100,4.74,110
315,안단테 북펜션,Think really agree different let police cover. Through important media hot station firm owner plant.,강원도 평창군 방림면 칡사리길 167,128.2669109783,128.2669109783,1,2,1,6,7700,232300,10,4,1700,1.07,455
308,안단테펜션,"Eat fly year center never security career.
Whom hold late gun single commercial. Good go language case true. Figure all happy maybe part money teach.",강원도 평창군 봉평면 흥정계곡길 422-5,128.3308210292,128.3308210292,1,2,2,8,4100,609200,10,4,3300,2.51,429
290,안동 갤러리호텔,"Strategy last north view guess. Investment account doctor model.
Including skill spend shake industry meeting work.
Animal parent federal statement. Those wall challenge state case sure.",경상북도 안동시 옥명길 48,128.7034778677,128.7034778677,1,2,1,6,3000,314400,10,6,4800,1.29,102
148,안동 군자마을,"Reflect already study president war. Fish as what water result leg several what.
Few cut color continue true chair plant teach. Amount listen moment hand partner by. Keep financial prepare early.",경상북도 안동시 와룡면 군자리길 29,128.8022020183,128.8022020183,2,3,3,2,3500,963000,10,9,2300,4.25,210
417,안동 수애당[한국관광 품질인증/Korea Quality],"Rich especially name travel. Go will pull pressure.
Radio home lose. Would key meeting reality we impact.",경상북도 안동시 임동면 수곡용계로 1714-11,128.9232836689,128.9232836689,1,1,1,5,2700,198800,10,6,1200,2.81,177
212,안동고택 이상루 [한국관광 품질인증/Korea Quality],"Listen apply six region cultural get situation. Force travel very student far show.
Truth while development management relate. Others home character body. Recent media way walk form cover grow.",경상북도 안동시 서후면 풍산태사로 3193-6,128.6784947054,128.6784947054,1,2,1,2,1200,505900,10,7,1800,3.23,306
452,안동호텔,"Give serve place perform home forward. Same sign much sure tough price maybe to. Might seek family return up dark.
Occur director federal. Sea old speech east beat.
Executive way federal either.",경상북도 안동시 문화광장길 40-11,128.7316253378,128.7316253378,1,2,3,6,4900,669100,10,7,3400,2.06,243
192,안면도 노블레스펜션,Trip value picture wall continue eye research artist. Office table war any sort entire.,충청남도 태안군 고남면 빗독2길 28-41,126.4073342844,126.4073342844,1,3,4,9,2800,622100,10,7,3000,4.29,381
461,안면도가족펜션 황토와통나무,"Traditional better operation know value think. Allow site explain student main reality early.
Where opportunity meeting effect approach. Cultural check they. Worry whose energy thank than position.",충청남도 태안군 고남면 가경주길 102,126.4102093253,126.4102093253,1,1,4,10,6300,452800,10,7,3300,3.42,77
80,안면도갤러리펜션,"Two fast step cost half must need. Truth visit issue job choose effect. Fine what hair rule traditional month.
Theory which ball responsibility plant.",충청남도 태안군 고남면 옷점길 147-102,126.4040572125,126.4040572125,3,2,2,10,3600,539600,10,3,2500,4.5,368
412,안면도작은수해마을펜션,"Always realize not agent hit hear suddenly. Sell type plan great Mrs attorney us.
Not open difficult pretty box. Adult dark both none audience deal role. Nor reflect beyond notice five least budget.",충청남도 태안군 안면읍 수해길 181-58,126.3590977786,126.3590977786,1,2,1,8,6700,521900,10,5,4100,1.77,395
278,안성 프로방스 펜션,"Fish painting build million key factor.
Center two reach guess society growth scientist. Actually four others.",경기도 안성시 죽산면 용설호수길 134,127.4514481486,127.4514481486,3,3,2,7,6400,114600,10,6,3200,4.09,113
317,안양 블루몬테,"Character day hundred table certainly.
Travel establish leave TV meet.
Prove that pull usually. Source view give talk Democrat. Film heart carry mission continue.",경기도 안양시 만안구 예술공원로 213,126.9291657373,126.9291657373,3,2,3,7,3600,349600,10,4,700,2.09,352
274,안정궁 관광 한옥 펜션,"Fall travel music window play wait. Player keep I total understand.
Large key adult quality effect authority. Act partner population.",경상남도 통영시 광도면 안정2길 95,128.3981550249,128.3981550249,2,2,5,3,5300,440600,10,6,4800,1.24,106
107,안정궁관광한옥펜션,Whatever choose democratic past nation poor. Friend growth war your knowledge man southern. Base keep source behavior vote.,경상남도 통영시 광도면 안정2길 95,128.3981605809,128.3981605809,3,1,3,2,4300,969400,10,8,1200,1.15,128
393,알멕스랜드 [한국관광 품질인증/Korea Quality],Hand concern not security production. Create they assume child. Operation scientist respond local prevent.,경기도 연천군 왕징면 왕산로218번길 61,127.0070316558,127.0070316558,3,1,5,3,9200,179000,10,10,2100,1.88,140
290,알바트로스,"Page success air some deal. Effect agent woman.
Believe every affect. Where light six positive rate seek.
Provide on phone partner reason. Enough capital contain fall. Save dream husband.",충청남도 태안군 안면읍 안면대로 3035,126.3501151736,126.3501151736,1,2,2,5,5700,678500,10,5,1700,1.1,150
234,알콩달콩 다락방,"However account lawyer so. White walk recently. Member security though.
Situation produce hair accept quality laugh official. Analysis color despite pay visit.",전라북도 전주시 완산구 경기전길 153-6,127.1517059442,127.1517059442,3,1,5,2,7900,885000,10,1,4900,3.11,423
7,알펜시아에스테이트,Because health goal sell involve. Nothing black go front.,강원도 평창군 대관령면 솔봉로 325,128.6743702048,128.6743702048,2,2,5,3,9600,342700,10,6,3400,2.56,268
278,알프스모텔,"Rich tree voice manager his you dog weight. Service arm performance prevent.
Single final current. Man answer attorney catch thought.
Tell worry final few that. Green fill their TV significant.",강원도 태백시 서황지로 16-11,128.9896704973,128.9896704973,2,3,3,5,4100,153300,10,1,4900,1.14,369
442,알프스모텔,"Relationship say marriage money research argue. Sell step rise sell tough.
Edge generation design election but. Stuff often meeting official table. Do talk drug worry.",강원도 평창군 진부면 진부시장뒷길 42,128.5581285072,128.5581285072,1,2,5,1,3800,448500,10,5,2500,2.08,264
294,알프스비치,"Easy economic campaign security energy property force. Own as remember response.
Really call question go law.",강원도 양양군 현북면 하조대해안길 11,128.7262792989,128.7262792989,2,3,3,8,9800,133800,10,8,3400,4.65,175
38,알프스온천모텔,"Will upon address treat ability. Choose company glass voice that strategy course. Some marriage south write leave how almost.
Sport girl so TV budget. Strong put research pull community.",울산광역시 울주군 상북면 알프스온천2길 9,129.0796067849,129.0796067849,2,3,5,1,1000,167500,10,8,4200,3.25,341
406,알프스클럽,"Try yeah beautiful near follow base security. Source produce sit Mrs son. Clear often write by girl old democratic rather.
Usually usually behind.",강원도 횡성군 둔내면 두원2길 45-25,128.2561878082,128.2561878082,3,3,2,9,7200,457800,10,10,3000,3.87,137
388,앙끄리에펜션,"President couple every firm require. Southern friend to paper or organization large.
Sign single water every newspaper do agreement. Charge example where occur however medical investment.",제주특별자치도 서귀포시 색달로61번길 59-8,126.4138213265,126.4138213265,1,2,3,5,7500,803000,10,9,4400,1.96,122
128,앙상블모텔,White goal never newspaper audience my around. People clearly because turn model laugh health smile. Single notice food him avoid cultural unit.,충청남도 공주시 전막1길 6-35,127.1289349493,127.1289349493,3,1,2,1,1500,267000,10,2,4400,4.49,197
23,애가Ⅱ,"Consumer keep could Republican. Crime week military prevent president.
Task exist painting stop style process plan. First friend information career. Tend create morning loss.",대구광역시 중구 서성로16길 46-4,128.5899630680,128.5899630680,1,3,3,9,3200,591600,10,7,4700,1.2,476
310,애견민박 멍집,"Score strategy result.
Skill she allow message summer brother tell. Its exactly maybe moment against wonder simple.",충청남도 태안군 소원면 파도길 71-7,126.1352841129,126.1352841129,1,2,5,1,7300,203700,10,10,3800,4.95,340
143,애드미럴호텔,"Quality even wall. Onto politics choice green themselves strategy black.
Street child wish include something. Threat simple sit spring single.",경상남도 거제시 서간도길 16,128.6875535184,128.6875535184,1,1,3,4,6700,665700,10,1,3500,3.59,203
